EH036622.1	TRINITY_DN4669_c0_g1_i12	96.270	563	21	0	9	571	865	1427	0.0	924
EH036622.1	TRINITY_DN4669_c0_g1_i7	88.968	562	62	0	9	570	865	1426	0.0	695
EH036622.1	TRINITY_DN4669_c0_g1_i2	88.810	563	63	0	9	571	865	1427	0.0	691
EH036622.1	TRINITY_DN4669_c0_g1_i14	88.810	563	63	0	9	571	865	1427	0.0	691
EH036622.1	TRINITY_DN4669_c0_g1_i11	88.267	554	65	0	17	570	862	1415	0.0	664
EH036622.1	TRINITY_DN4669_c0_g1_i9	88.108	555	66	0	17	571	873	1427	0.0	660
EH036622.1	TRINITY_DN4669_c0_g1_i15	88.108	555	66	0	17	571	862	1416	0.0	660
EH036622.1	TRINITY_DN4669_c0_g1_i10	88.108	555	66	0	17	571	862	1416	0.0	660
EH036622.1	TRINITY_DN14806_c0_g1_i13	81.705	563	89	14	16	571	859	1414	1.63e-127	457
EH036622.1	TRINITY_DN14806_c0_g1_i11	81.705	563	89	14	16	571	931	1486	1.63e-127	457
EH036622.1	TRINITY_DN14806_c0_g1_i1	81.468	545	87	14	34	571	952	1489	7.65e-121	435
EH036622.1	TRINITY_DN57658_c0_g1_i1	87.032	347	45	0	184	530	1	347	4.67e-108	392
EH036622.1	TRINITY_DN4669_c0_g2_i1	89.412	85	9	0	17	101	87	3	1.89e-22	108
EH036622.1	TRINITY_DN18133_c0_g1_i5	94.118	68	4	0	434	501	1	68	2.45e-21	104
JF915366.1	TRINITY_DN8324_c0_g1_i1	99.813	535	1	0	1	535	1737	2271	0.0	983
