"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0045263",0.0377418154596917,1,1,1,"proton-transporting ATP synthase complex, coupling factor F(o)","CC"
"GO:0030904",0.0380578194013249,1,1,1,"retromer complex","CC"
"GO:0000811",0.0382141575216156,1,1,1,"GINS complex","CC"
"GO:0030686",0.0382808055151608,1,1,1,"90S preribosome","CC"
"GO:0072546",0.0383029734198117,1,1,1,"ER membrane protein complex","CC"
"GO:0030677",0.0388919459482104,1,1,1,"ribonuclease P complex","CC"
"GO:0000940",0.0393987189251399,1,1,1,"condensed chromosome outer kinetochore","CC"
"GO:0032040",0.0395446998396277,0.996745928292846,2,8,"small-subunit processome","CC"
"GO:0005838",0.0403580862212702,1,1,1,"proteasome regulatory particle","CC"
"GO:0031410",0.0404724218922447,1,1,1,"cytoplasmic vesicle","CC"
"GO:0031301",0.0408256032558747,1,1,1,"integral component of organelle membrane","CC"
"GO:0032133",0.0411820874795426,1,1,1,"chromosome passenger complex","CC"
"GO:0051233",0.0411820874795426,1,1,1,"spindle midzone","CC"
"GO:1902560",0.0413371404511626,1,1,1,"GMP reductase complex","CC"
"GO:0043625",0.0436686364680064,1,1,1,"delta DNA polymerase complex","CC"
"GO:0005663",0.04451209326248,1,1,1,"DNA replication factor C complex","CC"
"GO:0000796",0.0445443037887077,1,1,1,"condensin complex","CC"
"GO:0005525",5.00525244506619e-13,1,50,385,"GTP binding","MF"
"GO:0004298",7.13605863082837e-12,1,10,14,"threonine-type endopeptidase activity","MF"
"GO:0005509",2.38128539032913e-11,1,77,826,"calcium ion binding","MF"
"GO:0003924",2.26996396454235e-10,1,37,280,"GTPase activity","MF"
"GO:0005515",2.42824205992575e-10,1,250,4033,"protein binding","MF"
"GO:0009055",3.24338270681472e-10,0.999999999980571,13,35,"electron transfer activity","MF"
"GO:0015078",7.43554782527495e-10,0.999999999982618,9,15,"proton transmembrane transporter activity","MF"
"GO:0003755",1.16684853115112e-09,0.999999999908871,14,45,"peptidyl-prolyl cis-trans isomerase activity","MF"
"GO:0003743",1.97676418312522e-08,0.999999998351162,12,38,"translation initiation factor activity","MF"
"GO:0008017",2.68765581698782e-08,0.999999995703654,18,87,"microtubule binding","MF"
"GO:0005200",7.53855291409436e-07,0.999999943658604,9,26,"structural constituent of cytoskeleton","MF"
"GO:0004129",9.33393755165408e-07,0.999999974982762,6,11,"cytochrome-c oxidase activity","MF"
"GO:0015035",1.37885568473366e-06,0.999999909419559,8,23,"protein disulfide oxidoreductase activity","MF"
"GO:0003777",1.79756123198828e-06,0.999999671316358,15,83,"microtubule motor activity","MF"
"GO:0003756",2.86629307143193e-06,0.999999957505441,5,7,"protein disulfide isomerase activity","MF"
"GO:0003735",1.15005304785222e-05,0.999997024252856,18,146,"structural constituent of ribosome","MF"
"GO:0070122",2.88040279801025e-05,0.999998241811562,6,16,"isopeptidase activity","MF"
"GO:0004550",3.31488603990756e-05,0.999999465107472,4,6,"nucleoside diphosphate kinase activity","MF"
"GO:0046982",4.28992760982183e-05,0.999994026006445,9,44,"protein heterodimerization activity","MF"
"GO:0008121",5.20359155963494e-05,1,3,3,"ubiquinol-cytochrome-c reductase activity","MF"
"GO:0030060",6.9485515539144e-05,1,3,3,"L-malate dehydrogenase activity","MF"
"GO:0008137",0.000173460413875485,0.999988759961341,5,15,"NADH dehydrogenase (ubiquinone) activity","MF"
"GO:0051082",0.000195406679423684,0.999970834630432,8,40,"unfolded protein binding","MF"
"GO:0003779",0.000341863236566455,0.999943848505203,8,44,"actin binding","MF"
"GO:0020037",0.000612876720418613,0.999758188646484,21,225,"heme binding","MF"
"GO:0004364",0.000922279558198814,0.999940669127009,4,12,"glutathione transferase activity","MF"
"GO:0003785",0.000957949496201111,0.999972517561715,3,6,"actin monomer binding","MF"
"GO:0004869",0.0009581318167502,0.999972510491594,3,6,"cysteine-type endopeptidase inhibitor activity","MF"
"GO:0004806",0.000989053929427815,0.999898611122934,5,20,"triglyceride lipase activity","MF"
"GO:0004861",0.00110153358338064,0.999966805346176,3,6,"cyclin-dependent protein serine/threonine kinase inhibitor activity","MF"
"GO:0004017",0.00111865173600482,0.999966105670243,3,6,"adenylate kinase activity","MF"
"GO:0015450",0.00126342147740991,1,2,2,"P-P-bond-hydrolysis-driven protein transmembrane transporter activity","MF"
"GO:0004170",0.00140750058422427,1,2,2,"dUTP diphosphatase activity","MF"
"GO:0050750",0.00145234490492346,1,2,2,"low-density lipoprotein particle receptor binding","MF"
"GO:0004671",0.00147998225281576,1,2,2,"protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity","MF"
"GO:0019136",0.00153515072528669,1,2,2,"deoxynucleoside kinase activity","MF"
"GO:0030337",0.00158396563533683,1,2,2,"DNA polymerase processivity factor activity","MF"
"GO:0004799",0.00164529126309596,1,2,2,"thymidylate synthase activity","MF"
"GO:0004127",0.0016802243183291,1,2,2,"cytidylate kinase activity","MF"
"GO:0009041",0.0016802243183291,1,2,2,"uridylate kinase activity","MF"
"GO:0016891",0.00173015797063042,1,2,2,"endoribonuclease activity, producing 5'-phosphomonoesters","MF"
"GO:0004451",0.00180832617344682,1,2,2,"isocitrate lyase activity","MF"
"GO:0004748",0.00198418072021696,1,2,2,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor","MF"
"GO:0008080",0.00277510594619747,0.999522108796094,6,36,"N-acetyltransferase activity","MF"
"GO:0005484",0.00313419469686696,0.999838959913146,3,8,"SNAP receptor activity","MF"
"GO:0016787",0.00329280777090319,0.998647958887749,17,197,"hydrolase activity","MF"
"GO:0016491",0.00360297704623305,0.998311760924867,22,283,"oxidoreductase activity","MF"
"GO:0016705",0.00416731719223077,0.998425269682203,14,148,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF"
"GO:0004462",0.0044144583391268,0.999941326661275,2,3,"lactoylglutathione lyase activity","MF"
"GO:0045504",0.00461310940794484,0.999937265475652,2,3,"dynein heavy chain binding","MF"
"GO:0008201",0.00468393171446963,0.999935794920704,2,3,"heparin binding","MF"
"GO:0004356",0.00481242714275256,0.999933096793354,2,3,"glutamate-ammonia ligase activity","MF"
"GO:0031369",0.00503799956303509,0.999928267775881,2,3,"translation initiation factor binding","MF"
"GO:0008237",0.00508145757952729,0.998830371932767,7,50,"metallopeptidase activity","MF"
"GO:0003896",0.00537242735111857,0.999920895910036,2,3,"DNA primase activity","MF"
"GO:0003918",0.00566392406199978,0.999914268263228,2,3,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity","MF"
"GO:0004089",0.00567289280882245,0.999076725097413,5,29,"carbonate dehydratase activity","MF"
"GO:0042803",0.0079856206293281,0.9997965310208,2,4,"protein homodimerization activity","MF"
"GO:0003729",0.00813216110352752,0.999344736523918,3,11,"mRNA binding","MF"
"GO:0047429",0.00870325956949098,0.99976799716721,2,4,"nucleoside-triphosphate diphosphatase activity","MF"
"GO:0003714",0.00924043792414386,0.99974579383034,2,4,"transcription corepressor activity","MF"
"GO:0016765",0.0092787443705184,0.999744183450616,2,4,"transferase activity, transferring alkyl or aryl (other than methyl) groups","MF"
"GO:0008138",0.00930951713869832,0.99870660335147,4,21,"protein tyrosine/serine/threonine phosphatase activity","MF"
"GO:0004601",0.00969079751559265,0.998647021848628,4,20,"peroxidase activity","MF"
"GO:0015297",0.0102742937130827,0.999701098013611,2,4,"antiporter activity","MF"
"GO:0042910",0.0102742937130827,0.999701098013611,2,4,"xenobiotic transmembrane transporter activity","MF"
"GO:0019205",0.0111060151190516,0.999663329394279,2,4,"nucleobase-containing compound kinase activity","MF"
"GO:0016740",0.0112219433772101,0.997352200625804,6,47,"transferase activity","MF"
"GO:0000287",0.0121386360561266,0.997091063530063,6,46,"magnesium ion binding","MF"
"GO:0005506",0.0126849606738855,0.994323436706043,15,186,"iron ion binding","MF"
"GO:0004045",0.0131782723394219,0.999493942961366,2,5,"aminoacyl-tRNA hydrolase activity","MF"
"GO:0004521",0.0139478190470918,0.999448029189826,2,5,"endoribonuclease activity","MF"
"GO:0016651",0.0146187480969874,0.99940686119016,2,5,"oxidoreductase activity, acting on NAD(P)H","MF"
"GO:0003857",0.0161333645497884,0.999310134857145,2,5,"3-hydroxyacyl-CoA dehydrogenase activity","MF"
"GO:0004725",0.0187044756474009,0.994378167159914,7,64,"protein tyrosine phosphatase activity","MF"
"GO:0051537",0.0205334562498629,0.997511988882927,3,15,"2 iron, 2 sulfur cluster binding","MF"
"GO:0003697",0.0207706127361964,0.99624314818846,4,26,"single-stranded DNA binding","MF"
"GO:0046961",0.0209686472917008,0.998880605047493,2,6,"proton-transporting ATPase activity, rotational mechanism","MF"
"GO:0004449",0.0224517492105524,0.998756601672553,2,6,"isocitrate dehydrogenase (NAD+) activity","MF"
"GO:0015165",0.0227053954019902,0.998734929495225,2,6,"pyrimidine nucleotide-sugar transmembrane transporter activity","MF"
"GO:0030234",0.0238686458383629,0.998633829267535,2,6,"enzyme regulator activity","MF"
"GO:0003824",0.0265711529501904,0.987329398759004,14,190,"catalytic activity","MF"
"GO:0008194",0.0278611623883939,0.996167758071338,3,16,"UDP-glycosyltransferase activity","MF"
"GO:0016616",0.0280469019653787,0.99815451725515,2,7,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","MF"
"GO:0003723",0.0285069152843172,0.984565186005421,19,285,"RNA binding","MF"
"GO:0004500",0.0296275956145227,0.99799167524092,2,7,"dopamine beta-monooxygenase activity","MF"
"GO:0016620",0.0296855654948301,0.995815164256603,3,16,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","MF"
"GO:0016811",0.0301793928818201,0.997933663461173,2,7,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","MF"
